school_code,school_name,location,city,school_nature,school_level,is985,is211,is_double_first,description
11460,南京晓庄学院,南京,南京市,公办,本科,0,0,0,南京晓庄学院是教育部公布的普通高等学校（本科），位于南京·南京市。
10298,南京林业大学,南京,南京市,公办,本科,0,0,0,南京林业大学是教育部公布的普通高等学校（本科），位于南京·南京市。
12213,南京森林警察学院,南京,南京市,公办,本科,0,0,0,南京森林警察学院是教育部公布的普通高等学校（本科），位于南京·南京市。
12048,南京特殊教育师范学院,南京,南京市,公办,本科,0,0,0,南京特殊教育师范学院是教育部公布的普通高等学校（本科），位于南京·南京市。
10288,南京理工大学,南京,南京市,公办,本科,0,1,1,南京理工大学是教育部公布的普通高等学校（本科），位于南京·南京市。
13654,南京理工大学紫金学院,南京,南京市,民办,本科,0,0,0,南京理工大学紫金学院是教育部公布的普通高等学校（本科），位于南京·南京市。
10287,南京航空航天大学,南京,南京市,公办,本科,0,1,1,南京航空航天大学是教育部公布的普通高等学校（本科），位于南京·南京市。
13655,南京航空航天大学金城学院,南京,南京市,民办,本科,0,0,0,南京航空航天大学金城学院是教育部公布的普通高等学校（本科），位于南京·南京市。
10331,南京艺术学院,南京,南京市,公办,本科,0,0,0,南京艺术学院是教育部公布的普通高等学校（本科），位于南京·南京市。
10327,南京财经大学,南京,南京市,公办,本科,0,0,0,南京财经大学是教育部公布的普通高等学校（本科），位于南京·南京市。
10293,南京邮电大学,南京,南京市,公办,本科,0,0,0,南京邮电大学是教育部公布的普通高等学校（本科），位于南京·南京市。
14436,江苏第二师范学院,南京,南京市,公办,本科,0,0,0,江苏第二师范学院是教育部公布的普通高等学校（本科），位于南京·南京市。
10329,江苏警官学院,南京,南京市,公办,本科,0,0,0,江苏警官学院是教育部公布的普通高等学校（本科），位于南京·南京市。
10294,河海大学,南京,南京市,公办,本科,0,1,1,河海大学是教育部公布的普通高等学校（本科），位于南京·南京市。
13573,金陵科技学院,南京,南京市,公办,本科,0,0,0,金陵科技学院是教育部公布的普通高等学校（本科），位于南京·南京市。
10634,川北医学院,南充,南充市,公办,本科,0,0,0,川北医学院是教育部公布的普通高等学校（本科），位于南充·南充市。
10638,西华师范大学,南充,南充市,公办,本科,0,0,0,西华师范大学是教育部公布的普通高等学校（本科），位于南充·南充市。
14262,西南交通大学希望学院,南充,南充市,民办,本科,0,0,0,西南交通大学希望学院是教育部公布的普通高等学校（本科），位于南充·南充市。
11549,南宁学院,南宁,南宁市,民办,本科,0,0,0,南宁学院是教育部公布的普通高等学校（本科），位于南宁·南宁市。
10600,广西中医药大学,南宁,南宁市,公办,本科,0,0,0,广西中医药大学是教育部公布的普通高等学校（本科），位于南宁·南宁市。
13643,广西中医药大学赛恩斯新医药学院,南宁,南宁市,民办,本科,0,0,0,广西中医药大学赛恩斯新医药学院是教育部公布的普通高等学校（本科），位于南宁·南宁市。
10598,广西医科大学,南宁,南宁市,公办,本科,0,0,0,广西医科大学是教育部公布的普通高等学校（本科），位于南宁·南宁市。
13830,广西外国语学院,南宁,南宁市,民办,本科,0,0,0,广西外国语学院是教育部公布的普通高等学校（本科），位于南宁·南宁市。
10593,广西大学,南宁,南宁市,公办,本科,1,1,1,广西大学是教育部公布的普通高等学校（本科），位于南宁·南宁市。
13638,广西大学行健文理学院,南宁,南宁市,民办,本科,0,0,0,广西大学行健文理学院是教育部公布的普通高等学校（本科），位于南宁·南宁市。
10603,广西师范学院,南宁,南宁市,公办,本科,0,0,0,广西师范学院是教育部公布的普通高等学校（本科），位于南宁·南宁市。
13642,广西师范学院师园学院,南宁,南宁市,民办,本科,0,0,0,广西师范学院师园学院是教育部公布的普通高等学校（本科），位于南宁·南宁市。
10608,广西民族大学,南宁,南宁市,公办,本科,0,0,0,广西民族大学是教育部公布的普通高等学校（本科），位于南宁·南宁市。
13640,广西民族大学相思湖学院,南宁,南宁市,民办,本科,0,0,0,广西民族大学相思湖学院是教育部公布的普通高等学校（本科），位于南宁·南宁市。
10607,广西艺术学院,南宁,南宁市,公办,本科,0,0,0,广西艺术学院是教育部公布的普通高等学校（本科），位于南宁·南宁市。
13520,广西警察学院,南宁,南宁市,公办,本科,0,0,0,广西警察学院是教育部公布的普通高等学校（本科），位于南宁·南宁市。
11548,广西财经学院,南宁,南宁市,公办,本科,0,0,0,广西财经学院是教育部公布的普通高等学校（本科），位于南宁·南宁市。
10397,武夷学院,南平,南平市,公办,本科,0,0,0,武夷学院是教育部公布的普通高等学校（本科），位于南平·南平市。
10404,华东交通大学,南昌,南昌市,公办,本科,0,0,0,华东交通大学是教育部公布的普通高等学校（本科），位于南昌·南昌市。
13431,华东交通大学理工学院,南昌,南昌市,民办,本科,0,0,0,华东交通大学理工学院是教育部公布的普通高等学校（本科），位于南昌·南昌市。
10403,南昌大学,南昌,南昌市,公办,本科,0,1,1,南昌大学是教育部公布的普通高等学校（本科），位于南昌·南昌市。
13429,南昌大学科学技术学院,南昌,南昌市,民办,本科,0,0,0,南昌大学科学技术学院是教育部公布的普通高等学校（本科），位于南昌·南昌市。
13421,南昌工学院,南昌,南昌市,民办,本科,0,0,0,南昌工学院是教育部公布的普通高等学校（本科），位于南昌·南昌市。
11319,南昌工程学院,南昌,南昌市,公办,本科,0,0,0,南昌工程学院是教育部公布的普通高等学校（本科），位于南昌·南昌市。
14437,南昌师范学院,南昌,南昌市,公办,本科,0,0,0,南昌师范学院是教育部公布的普通高等学校（本科），位于南昌·南昌市。
12795,南昌理工学院,南昌,南昌市,民办,本科,0,0,0,南昌理工学院是教育部公布的普通高等学校（本科），位于南昌·南昌市。
10406,南昌航空大学,南昌,南昌市,公办,本科,0,0,0,南昌航空大学是教育部公布的普通高等学校（本科），位于南昌·南昌市。
13433,南昌航空大学科技学院,南昌,南昌市,民办,本科,0,0,0,南昌航空大学科技学院是教育部公布的普通高等学校（本科），位于南昌·南昌市。
10412,江西中医药大学,南昌,南昌市,公办,本科,0,0,0,江西中医药大学是教育部公布的普通高等学校（本科），位于南昌·南昌市。
13437,江西中医药大学科技学院,南昌,南昌市,民办,本科,0,0,0,江西中医药大学科技学院是教育部公布的普通高等学校（本科），位于南昌·南昌市。
10410,江西农业大学,南昌,南昌市,公办,本科,0,0,0,江西农业大学是教育部公布的普通高等学校（本科），位于南昌·南昌市。
13436,江西农业大学南昌商学院,南昌,南昌市,民办,本科,0,0,0,江西农业大学南昌商学院是教育部公布的普通高等学校（本科），位于南昌·南昌市。
10414,江西师范大学,南昌,南昌市,公办,本科,0,0,0,江西师范大学是教育部公布的普通高等学校（本科），位于南昌·南昌市。
13438,江西师范大学科学技术学院,南昌,南昌市,民办,本科,0,0,0,江西师范大学科学技术学院是教育部公布的普通高等学校（本科），位于南昌·南昌市。
12938,江西应用科技学院,南昌,南昌市,民办,本科,0,0,0,江西应用科技学院是教育部公布的普通高等学校（本科），位于南昌·南昌市。
13418,江西服装学院,南昌,南昌市,民办,本科,0,0,0,江西服装学院是教育部公布的普通高等学校（本科），位于南昌·南昌市。
10846,江西科技学院,南昌,南昌市,民办,本科,0,0,0,江西科技学院是教育部公布的普通高等学校（本科），位于南昌·南昌市。
11318,江西科技师范大学,南昌,南昌市,公办,本科,0,0,0,江西科技师范大学是教育部公布的普通高等学校（本科），位于南昌·南昌市。
13440,江西科技师范大学理工学院,南昌,南昌市,民办,本科,0,0,0,江西科技师范大学理工学院是教育部公布的普通高等学校（本科），位于南昌·南昌市。
11504,江西警察学院,南昌,南昌市,公办,本科,0,0,0,江西警察学院是教育部公布的普通高等学校（本科），位于南昌·南昌市。
10421,江西财经大学,南昌,南昌市,公办,本科,0,0,0,江西财经大学是教育部公布的普通高等学校（本科），位于南昌·南昌市。
13441,江西财经大学现代经济管理学院,南昌,南昌市,民办,本科,0,0,0,江西财经大学现代经济管理学院是教育部公布的普通高等学校（本科），位于南昌·南昌市。
13774,豫章师范学院,南昌,南昌市,公办,本科,0,0,0,豫章师范学院是教育部公布的普通高等学校（本科），位于南昌·南昌市。
10304,南通大学,南通,南通市,公办,本科,0,0,0,南通大学是教育部公布的普通高等学校（本科），位于南通·南通市。
13993,南通大学杏林学院,南通,南通市,民办,本科,0,0,0,南通大学杏林学院是教育部公布的普通高等学校（本科），位于南通·南通市。
